"id"	"o1"	"o2"	"o3"	"o4"	"o5"	"o6"	"o7"	"o8"	"o9"	"o10"	"o11"	"o12"	"o13"	"o14"	"o15"	"o16"	"o17"	"o18"	"o19"	"o20"	"o21"	"o22"	"o23"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"	"k17"	"k18"	"k19"	"k20"	"k21"	"k22"	"k23"	"k24"	"k25"	"k26"	"k27"	"k28"	"k29"	"k30"	"leseferism-etatism"	"mat_econimic"	"mat_social"	"father_edu"	"mother_edu"	"year_at_uni"	"uni_programme"	"work_experience"	"hometown_size"	"birthdate"	"gender"
"196"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	NA	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0	4	NA	NA	"higher_edu"	"high_school"	"BA_3"	"Demography"	"1_year+"	"5k-20k"	"1992"	"female"
"197"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	3	NA	NA	"PHD+"	"higher_edu"	"BA_3"	"Demography"	"No_experience"	">100k"	"1993"	"female"
"198"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	NA	NA	NA	"high_school"	"higher_edu"	"BA_3"	"Demography"	"Up_to_1_year"	">100k"	"1993"	"female"
"199"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	7	NA	NA	"higher_edu"	"vocational"	"BA_3"	"Sociology"	NA	NA	NA	"female"
"200"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	7	NA	NA	"vocational"	"high_school"	"BA_2"	"Demography"	"Up_to_1_year"	"20k-100k"	"1993"	"female"
"201"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	0	0	0	0	1	0	1	0	0	1	1	1	NA	NA	1	0	1	1	1	1	1	0	NA	0	1	1	0	1	0	3	3	2	"higher_edu"	"higher_edu"	"BA_2"	"Demography"	"Up_to_1_year"	">100k"	"1994"	"female"
"202"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	6	2	3	"vocational"	"high_school"	"BA_2"	"Math/CS"	"Up_to_1_year"	"20k-100k"	"1991"	"male"
"203"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	0	0	NA	0	NA	1	1	1	0	NA	1	1	NA	0	1	1	1	1	1	1	NA	1	1	NA	NA	NA	NA	NA	NA	3	NA	NA	"higher_edu"	"high_school"	"BA_2"	"Math/CS"	"1_year+"	"20k-100k"	"1995"	"female"
"204"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	5	3	4	"higher_edu"	"higher_edu"	"BA_2"	"Math/CS"	"Up_to_1_year"	">100k"	"1993"	"male"
"205"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	7	3	2	"higher_edu"	"higher_edu"	"BA_3"	"Economy"	"1_year+"	"20k-100k"	"1993"	"female"
"206"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	NA	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	5	3	3	"PHD+"	"PHD+"	"BA_2"	"Economy"	"Up_to_1_year"	">100k"	"1993"	"male"
"207"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	3	3	3	"higher_edu"	"high_school"	"BA_3"	"Economy"	"No_experience"	"20k-100k"	"1992"	"female"
"208"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	7	3	4	"high_school"	"high_school"	"BA_1"	"Economy"	"1_year+"	"<1k-5k"	"1995"	"female"
"209"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	1	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	5	4	4	"higher_edu"	"higher_edu"	"BA_1"	"Economy"	"Up_to_1_year"	">100k"	"1995"	"male"
"210"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0	5	3	3	"high_school"	"vocational"	"BA_2"	"Management"	"1_year+"	"20k-100k"	"1993"	"male"
"211"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	1	1	0	1	1	0	1	0	0	1	0	NA	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	5	3	2	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"No_experience"	">100k"	"1993"	"female"
"212"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	5	3	3	"vocational"	"high_school"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1993"	"female"
"213"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	4	4	1	"high_school"	"vocational"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1994"	"female"
"214"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	6	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"Up_to_1_year"	">100k"	"1994"	"female"
"215"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	0	0	1	1	0	0	NA	1	0	0	0	1	0	NA	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	5	NA	NA	"high_school"	"high_school"	"BA_2"	"Management"	"Up_to_1_year"	">100k"	"1991"	"female"
"216"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0	0	4	NA	NA	"higher_edu"	"high_school"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1994"	"male"
"217"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	1	0	1	0	1	1	0	0	0	0	1	1	NA	NA	1	0	0	1	NA	1	1	0	1	1	1	0	0	1	0	2	4	3	"higher_edu"	"higher_edu"	"BA_3"	"Management"	"1_year+"	"20k-100k"	"1991"	"male"
"218"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	NA	NA	NA	"high_school"	"vocational"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1993"	"female"
"219"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	5	3	4	"vocational"	"vocational"	"BA_2"	"Management"	"Up_to_1_year"	"5k-20k"	"1993"	"female"
"220"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	NA	1	1	1	1	0	1	1	0	5	2	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"Up_to_1_year"	"20k-100k"	"1992"	"female"
"221"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	6	3	2	"vocational"	"vocational"	"BA_2"	"Management"	"Up_to_1_year"	"20k-100k"	"1993"	"female"
"222"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	0	1	0	1	1	0	0	0	NA	1	1	NA	NA	1	NA	1	0	NA	1	1	0	1	1	1	1	1	1	0	5	3	2	"PHD+"	"higher_edu"	"BA_2"	"Management"	"No_experience"	">100k"	"1996"	"female"
"223"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	NA	0	1	1	0	6	3	2	"PHD+"	"PHD+"	"BA_2"	"Math/CS"	"No_experience"	">100k"	"1994"	"female"
"224"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	4	2	NA	"PHD+"	"BA_2"	"Management"	"1_year+"	">100k"	"1993"	"male"
"225"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	2	3	3	"vocational"	"high_school"	"BA_2"	"Management"	"Up_to_1_year"	"5k-20k"	"1993"	"male"
"226"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	1	0	1	0	1	0	1	0	NA	NA	1	0	1	1	1	0	1	1	NA	1	1	NA	NA	NA	NA	0	NA	NA	NA	5	3	3	"vocational"	"vocational"	"BA_2"	"Management"	"Up_to_1_year"	">100k"	"1993"	"female"
"227"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	2	4	3	"high_school"	"high_school"	"BA_2"	"Management"	"Up_to_1_year"	"20k-100k"	"1993"	"male"
"228"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	4	NA	NA	"high_school"	"higher_edu"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1992"	"female"
"229"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	4	3	3	"higher_edu"	"high_school"	"BA_2"	"Management"	"No_experience"	"5k-20k"	"1994"	"male"
"230"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	3	3	3	"high_school"	"high_school"	"BA_2"	"Management"	"Up_to_1_year"	"5k-20k"	"1993"	"female"
"231"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	4	3	3	"PHD+"	"PHD+"	"BA_2"	"Management"	"1_year+"	"20k-100k"	"1992"	"male"
"232"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	2	3	3	"PHD+"	"PHD+"	"BA_2"	"Management"	"No_experience"	"20k-100k"	"1995"	"female"
"233"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	NA	0	1	1	1	1	1	1	1	1	0	0	1	0	5	2	2	"vocational"	"high_school"	"BA_2"	"Management"	"1_year+"	"5k-20k"	"1992"	"male"
"234"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	1	0	1	0	1	0	1	0	0	NA	0	1	NA	0	1	0	1	1	0	1	1	0	1	1	0	0	NA	1	0	4	4	1	"high_school"	"high_school"	"BA_2"	"Management"	"1_year+"	"20k-100k"	"1993"	"female"
"235"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	5	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"Up_to_1_year"	"5k-20k"	"1994"	"female"
"236"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	3	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"1_year+"	">100k"	"1993"	"male"
"237"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	6	3	2	"vocational"	"high_school"	"BA_2"	"Management"	"1_year+"	">100k"	"1994"	"female"
"238"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	5	3	3	"vocational"	"vocational"	"BA_3"	"Art"	"1_year+"	"<1k"	"1992"	"female"
"239"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	8	3	3	"higher_edu"	"high_school"	"BA_3"	"Art"	"No_experience"	">100k"	"1991"	"male"
"240"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	5	2	2	"higher_edu"	"high_school"	"BA_3"	"Art"	"No_experience"	"<1k-5k"	"1993"	"female"
"241"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	4	3	3	"higher_edu"	"higher_edu"	"BA_3"	"Art"	"No_experience"	"20k-100k"	"1992"	"female"
"242"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	NA	1	1	0	NA	0	1	0	0	NA	0	0	NA	0	1	NA	1	0	NA	NA	1	0	1	NA	1	0	NA	1	0	5	3	3	"higher_edu"	"high_school"	"BA_3"	"Art"	"1_year+"	"5k-20k"	"1976"	"female"
"243"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	3	3	2	"higher_edu"	"higher_edu"	"BA_3"	"Art"	"1_year+"	"20k-100k"	"1990"	"female"
"244"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	5	3	2	NA	"high_school"	"BA_2"	"Art"	"Up_to_1_year"	"5k-20k"	"1993"	"female"
